,age,continent,contract_until,position,prefer_foot,reputation,stat_overall,stat_potential,stat_skill_moves,value,contract_until_year,value_won,age_clean,age_obj,won_clean,won_round,won_obj
5341,33,europe,2019,ST,right,1.0,66,66,2.0,400000.0,2019,519860000,4.0,30~35,2.0,52.0,5억~10억
5342,18,europe,2023,MF,left,1.0,66,84,3.0,1300000.0,2023,1689545000,1.0,15~20,3.0,169.0,10억~50억
5343,35,europe,2019,GK,right,1.0,66,66,1.0,150000.0,2019,194947500,4.0,30~35,1.0,19.5,1천~5억
5344,19,south america,2020,MF,right,1.0,66,74,3.0,900000.0,2020,1169685000,1.0,15~20,3.0,117.0,10억~50억
5345,26,europe,2021,DF,left,1.0,66,68,2.0,650000.0,2021,844772500,2.0,20~25,2.0,84.5,5억~10억
5346,27,europe,2022,GK,right,1.0,66,69,1.0,550000.0,2022,714807500,3.0,25~30,2.0,71.5,5억~10억
5347,27,europe,2022,DF,right,1.0,66,67,2.0,600000.0,2022,779790000,3.0,25~30,2.0,78.0,5억~10억
5348,26,europe,2021,DF,left,1.0,66,68,2.0,650000.0,2021,844772500,2.0,20~25,2.0,84.5,5억~10억
5349,28,europe,2019,DF,right,1.0,66,66,2.0,525000.0,2019,682316250,3.0,25~30,2.0,68.2,5억~10억
5350,27,south america,2021,MF,right,1.0,66,66,3.0,675000.0,2021,877263750,3.0,25~30,2.0,87.7,5억~10억
5351,22,europe,2023,DF,right,1.0,66,77,3.0,950000.0,2023,1234667500,2.0,20~25,3.0,123.5,10억~50억
5352,23,africa,2020,DF,right,1.0,66,75,2.0,850000.0,2020,1104702500,2.0,20~25,3.0,110.5,10억~50억
5353,23,europe,"Jun 30, 2019",DF,right,1.0,66,75,3.0,850000.0,2019,1104702500,2.0,20~25,3.0,110.5,10억~50억
5354,21,europe,2023,DF,right,1.0,66,74,3.0,825000.0,2023,1072211250,2.0,20~25,3.0,107.2,10억~50억
5355,25,europe,2020,ST,right,1.0,66,69,3.0,825000.0,2020,1072211250,2.0,20~25,3.0,107.2,10억~50억
5356,24,europe,2021,ST,right,1.0,66,71,2.0,875000.0,2021,1137193750,2.0,20~25,3.0,113.7,10억~50억
5357,26,south america,2023,ST,left,1.0,66,68,3.0,800000.0,2023,1039720000,2.0,20~25,3.0,104.0,10억~50억
5358,22,europe,2019,GK,right,1.0,66,76,1.0,800000.0,2019,1039720000,2.0,20~25,3.0,104.0,10억~50억
5359,24,europe,2019,DF,left,1.0,66,70,2.0,700000.0,2019,909755000,2.0,20~25,2.0,91.0,5억~10억
5360,21,europe,"Jun 30, 2019",MF,right,1.0,66,72,3.0,875000.0,2019,1137193750,2.0,20~25,3.0,113.7,10억~50억
5361,21,europe,2019,MF,right,1.0,66,79,3.0,1200000.0,2019,1559580000,2.0,20~25,3.0,156.0,10억~50억
5362,22,south america,2020,MF,right,1.0,66,76,2.0,1000000.0,2020,1299650000,2.0,20~25,3.0,130.0,10억~50억
5363,24,south america,2022,ST,right,1.0,66,73,2.0,925000.0,2022,1202176250,2.0,20~25,3.0,120.2,10억~50억
5364,25,africa,2023,DF,right,1.0,66,70,2.0,675000.0,2023,877263750,2.0,20~25,2.0,87.7,5억~10억
5365,24,europe,2018,MF,right,1.0,66,72,3.0,875000.0,2018,1137193750,2.0,20~25,3.0,113.7,10억~50억
5366,27,south america,2022,MF,right,1.0,66,66,3.0,650000.0,2022,844772500,3.0,25~30,2.0,84.5,5억~10억
5367,21,south america,"Dec 31, 2018",DF,right,1.0,66,80,2.0,1300000.0,2018,1689545000,2.0,20~25,3.0,169.0,10억~50억
5368,24,europe,2020,MF,right,1.0,66,69,3.0,825000.0,2020,1072211250,2.0,20~25,3.0,107.2,10억~50억
5369,27,europe,2019,GK,right,1.0,66,67,1.0,500000.0,2019,649825000,3.0,25~30,2.0,65.0,5억~10억
5370,28,south america,2018,ST,right,1.0,66,66,2.0,675000.0,2018,877263750,3.0,25~30,2.0,87.7,5억~10억
5371,23,europe,2019,MF,right,1.0,66,72,3.0,875000.0,2019,1137193750,2.0,20~25,3.0,113.7,10억~50억
5372,35,europe,2018,MF,left,1.0,66,66,2.0,270000.0,2018,350905500,4.0,30~35,1.0,35.1,1천~5억
5373,24,south america,2019,DF,right,1.0,66,73,2.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5374,24,europe,2020,MF,right,1.0,65,69,3.0,700000.0,2020,909755000,2.0,20~25,2.0,91.0,5억~10억
5375,25,south america,"Jun 30, 2019",MF,right,1.0,65,68,3.0,675000.0,2019,877263750,2.0,20~25,2.0,87.7,5억~10억
5376,21,europe,2019,MF,left,1.0,65,75,2.0,875000.0,2019,1137193750,2.0,20~25,3.0,113.7,10억~50억
5377,18,europe,2020,GK,left,1.0,65,86,1.0,1000000.0,2020,1299650000,1.0,15~20,3.0,130.0,10억~50억
5378,23,europe,2020,DF,right,1.0,65,73,2.0,675000.0,2020,877263750,2.0,20~25,2.0,87.7,5억~10억
5379,27,south america,2022,MF,right,1.0,65,66,2.0,500000.0,2022,649825000,3.0,25~30,2.0,65.0,5억~10억
5380,22,south america,"Jun 30, 2019",MF,right,1.0,65,74,2.0,725000.0,2019,942246250,2.0,20~25,2.0,94.2,5억~10억
5381,20,europe,2021,MF,right,1.0,65,73,2.0,700000.0,2021,909755000,1.0,15~20,2.0,91.0,5억~10억
5382,20,europe,2020,MF,right,1.0,65,74,4.0,850000.0,2020,1104702500,1.0,15~20,3.0,110.5,10억~50억
5383,26,south america,2021,DF,right,1.0,65,65,2.0,475000.0,2021,617333750,2.0,20~25,2.0,61.7,5억~10억
5384,22,europe,2020,MF,right,1.0,65,71,3.0,750000.0,2020,974737500,2.0,20~25,2.0,97.5,5억~10억
5385,21,asia,2020,MF,right,1.0,65,72,3.0,775000.0,2020,1007228750,2.0,20~25,3.0,100.7,10억~50억
5386,21,europe,2020,DF,left,1.0,65,72,2.0,650000.0,2020,844772500,2.0,20~25,2.0,84.5,5억~10억
5387,27,europe,2019,MF,right,1.0,65,65,3.0,575000.0,2019,747298750,3.0,25~30,2.0,74.7,5억~10억
5388,22,south america,2019,DF,left,1.0,65,74,2.0,700000.0,2019,909755000,2.0,20~25,2.0,91.0,5억~10억
5389,18,europe,2019,DF,left,1.0,65,79,3.0,1000000.0,2019,1299650000,1.0,15~20,3.0,130.0,10억~50억
5390,22,south america,2019,DF,right,1.0,65,73,2.0,675000.0,2019,877263750,2.0,20~25,2.0,87.7,5억~10억
5391,28,europe,2019,MF,left,1.0,65,65,2.0,450000.0,2019,584842500,3.0,25~30,2.0,58.5,5억~10억
5392,19,africa,2022,ST,right,1.0,65,77,3.0,950000.0,2022,1234667500,1.0,15~20,3.0,123.5,10억~50억
5393,28,europe,2020,MF,right,1.0,65,65,3.0,550000.0,2020,714807500,3.0,25~30,2.0,71.5,5억~10억
5394,28,asia,2019,MF,right,1.0,65,65,3.0,525000.0,2019,682316250,3.0,25~30,2.0,68.2,5억~10억
5395,23,europe,2020,MF,right,1.0,65,75,2.0,750000.0,2020,974737500,2.0,20~25,2.0,97.5,5억~10억
5396,31,oceania,2020,DF,right,1.0,65,65,2.0,350000.0,2020,454877500,4.0,30~35,1.0,45.5,1천~5억
5397,22,south america,2019,MF,right,1.0,65,75,2.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5398,19,europe,2021,DF,right,1.0,65,77,2.0,825000.0,2021,1072211250,1.0,15~20,3.0,107.2,10억~50억
5399,27,africa,2020,DF,right,1.0,65,67,2.0,525000.0,2020,682316250,3.0,25~30,2.0,68.2,5억~10억
5400,27,europe,2020,DF,left,1.0,65,66,2.0,500000.0,2020,649825000,3.0,25~30,2.0,65.0,5억~10억
5401,25,europe,2019,MF,right,1.0,65,69,2.0,600000.0,2019,779790000,2.0,20~25,2.0,78.0,5억~10억
5402,26,asia,2020,DF,left,1.0,65,68,2.0,550000.0,2020,714807500,2.0,20~25,2.0,71.5,5억~10억
5403,27,europe,2021,ST,left,1.0,65,65,2.0,575000.0,2021,747298750,3.0,25~30,2.0,74.7,5억~10억
5404,26,europe,2019,DF,left,1.0,65,67,3.0,525000.0,2019,682316250,2.0,20~25,2.0,68.2,5억~10억
5405,26,europe,2019,GK,left,1.0,65,70,1.0,500000.0,2019,649825000,2.0,20~25,2.0,65.0,5억~10억
5406,22,oceania,2022,MF,right,1.0,65,73,3.0,800000.0,2022,1039720000,2.0,20~25,3.0,104.0,10억~50억
5407,24,europe,2021,GK,left,1.0,65,70,1.0,525000.0,2021,682316250,2.0,20~25,2.0,68.2,5억~10억
5408,19,south america,2023,MF,left,1.0,65,81,3.0,1200000.0,2023,1559580000,1.0,15~20,3.0,156.0,10억~50억
5409,27,europe,2021,ST,right,1.0,65,66,2.0,625000.0,2021,812281250,3.0,25~30,2.0,81.2,5억~10억
5410,21,europe,2020,MF,right,1.0,65,77,2.0,950000.0,2020,1234667500,2.0,20~25,3.0,123.5,10억~50억
5411,24,europe,2020,MF,right,1.0,65,72,3.0,650000.0,2020,844772500,2.0,20~25,2.0,84.5,5억~10억
5412,30,europe,2018,GK,right,1.0,65,65,1.0,350000.0,2018,454877500,3.0,25~30,1.0,45.5,1천~5억
5413,27,africa,2021,GK,right,1.0,65,68,1.0,450000.0,2021,584842500,3.0,25~30,2.0,58.5,5억~10억
5414,25,europe,2020,MF,right,1.0,65,68,3.0,675000.0,2020,877263750,2.0,20~25,2.0,87.7,5억~10억
5415,28,europe,2020,MF,right,1.0,65,65,3.0,550000.0,2020,714807500,3.0,25~30,2.0,71.5,5억~10억
5416,33,oceania,2019,MF,right,1.0,65,65,2.0,220000.0,2019,285923000,4.0,30~35,1.0,28.6,1천~5억
5417,25,south america,2023,DF,left,1.0,65,68,2.0,550000.0,2023,714807500,2.0,20~25,2.0,71.5,5억~10억
5418,21,africa,"Jun 30, 2019",MF,left,1.0,65,76,3.0,925000.0,2019,1202176250,2.0,20~25,3.0,120.2,10억~50억
5419,27,africa,2020,ST,right,1.0,65,66,2.0,625000.0,2020,812281250,3.0,25~30,2.0,81.2,5억~10억
5420,29,europe,2019,MF,right,1.0,65,65,2.0,425000.0,2019,552351250,3.0,25~30,2.0,55.2,5억~10억
5421,22,europe,2020,GK,right,1.0,65,72,1.0,550000.0,2020,714807500,2.0,20~25,2.0,71.5,5억~10억
5422,25,africa,2018,DF,right,1.0,65,67,2.0,550000.0,2018,714807500,2.0,20~25,2.0,71.5,5억~10억
5423,22,south america,2023,MF,left,1.0,65,74,2.0,725000.0,2023,942246250,2.0,20~25,2.0,94.2,5억~10억
5424,23,europe,2019,ST,right,1.0,65,72,3.0,775000.0,2019,1007228750,2.0,20~25,3.0,100.7,10억~50억
5425,30,europe,2019,MF,right,1.0,65,65,2.0,500000.0,2019,649825000,3.0,25~30,2.0,65.0,5억~10억
5426,23,europe,2019,ST,right,1.0,65,71,2.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5427,30,asia,2019,DF,left,1.0,65,65,2.0,400000.0,2019,519860000,3.0,25~30,2.0,52.0,5억~10억
5428,24,europe,2019,DF,right,1.0,65,71,2.0,625000.0,2019,812281250,2.0,20~25,2.0,81.2,5억~10억
5429,29,europe,2018,MF,right,1.0,65,65,2.0,525000.0,2018,682316250,3.0,25~30,2.0,68.2,5억~10억
5430,33,europe,2019,ST,right,1.0,65,65,2.0,350000.0,2019,454877500,4.0,30~35,1.0,45.5,1천~5억
5431,24,africa,2022,MF,right,1.0,65,71,2.0,725000.0,2022,942246250,2.0,20~25,2.0,94.2,5억~10억
5432,27,south america,2023,GK,right,1.0,65,68,1.0,450000.0,2023,584842500,3.0,25~30,2.0,58.5,5억~10억
5433,22,europe,"Jun 30, 2019",DF,right,1.0,65,75,2.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5434,25,asia,2020,MF,right,1.0,65,70,2.0,600000.0,2020,779790000,2.0,20~25,2.0,78.0,5억~10억
5435,30,asia,2020,DF,left,1.0,65,65,2.0,400000.0,2020,519860000,3.0,25~30,2.0,52.0,5억~10억
5436,30,europe,"Jun 30, 2019",ST,right,1.0,65,65,2.0,525000.0,2019,682316250,3.0,25~30,2.0,68.2,5억~10억
5437,29,europe,2019,GK,right,1.0,65,65,1.0,375000.0,2019,487368750,3.0,25~30,1.0,48.7,1천~5억
5438,17,south america,2021,ST,right,1.0,65,82,3.0,1100000.0,2021,1429615000,1.0,15~20,3.0,143.0,10억~50억
5439,28,europe,2020,ST,right,1.0,65,65,3.0,550000.0,2020,714807500,3.0,25~30,2.0,71.5,5억~10억
5440,21,europe,"Jun 30, 2019",ST,right,1.0,65,74,3.0,850000.0,2019,1104702500,2.0,20~25,3.0,110.5,10억~50억
5441,26,asia,2018,MF,right,1.0,65,67,3.0,650000.0,2018,844772500,2.0,20~25,2.0,84.5,5억~10억
5442,20,africa,2022,MF,right,1.0,65,76,3.0,925000.0,2022,1202176250,1.0,15~20,3.0,120.2,10억~50억
5443,25,europe,2019,MF,right,1.0,65,67,3.0,650000.0,2019,844772500,2.0,20~25,2.0,84.5,5억~10억
5444,31,europe,2019,MF,left,1.0,65,65,3.0,475000.0,2019,617333750,4.0,30~35,2.0,61.7,5억~10억
5445,21,africa,2021,ST,left,1.0,65,74,3.0,850000.0,2021,1104702500,2.0,20~25,3.0,110.5,10억~50억
5446,28,asia,2018,ST,right,1.0,65,65,2.0,550000.0,2018,714807500,3.0,25~30,2.0,71.5,5억~10억
5447,24,europe,2020,ST,right,1.0,65,71,2.0,750000.0,2020,974737500,2.0,20~25,2.0,97.5,5억~10억
5448,35,africa,2023,GK,right,1.0,65,65,1.0,130000.0,2023,168954500,4.0,30~35,1.0,16.9,1천~5억
5449,33,europe,2019,DF,left,1.0,65,65,2.0,210000.0,2019,272926500,4.0,30~35,1.0,27.3,1천~5억
5450,31,europe,2019,GK,right,1.0,65,65,1.0,325000.0,2019,422386250,4.0,30~35,1.0,42.2,1천~5억
5451,18,europe,2019,ST,left,1.0,65,85,4.0,1100000.0,2019,1429615000,1.0,15~20,3.0,143.0,10억~50억
5452,30,south america,2021,ST,right,1.0,65,65,2.0,525000.0,2021,682316250,3.0,25~30,2.0,68.2,5억~10억
5453,36,europe,2019,DF,right,1.0,65,65,2.0,70000.0,2019,90975500,4.0,30~35,1.0,9.1,1천~5억
5454,29,south america,2019,GK,right,1.0,65,66,1.0,425000.0,2019,552351250,3.0,25~30,2.0,55.2,5억~10억
5455,25,europe,2020,ST,right,1.0,65,70,2.0,725000.0,2020,942246250,2.0,20~25,2.0,94.2,5억~10억
5456,21,oceania,2019,DF,left,1.0,65,75,2.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5457,37,europe,2019,DF,right,1.0,65,65,2.0,70000.0,2019,90975500,5.0,35~40,1.0,9.1,1천~5억
5458,24,asia,2020,ST,left,1.0,65,69,3.0,700000.0,2020,909755000,2.0,20~25,2.0,91.0,5억~10억
5459,34,south america,2023,GK,right,1.0,65,65,1.0,220000.0,2023,285923000,4.0,30~35,1.0,28.6,1천~5억
5460,29,europe,2020,DF,left,1.0,65,65,2.0,400000.0,2020,519860000,3.0,25~30,2.0,52.0,5억~10억
5461,26,europe,2021,ST,right,1.0,65,66,3.0,625000.0,2021,812281250,2.0,20~25,2.0,81.2,5억~10억
5462,33,south america,2023,MF,right,1.0,65,65,2.0,220000.0,2023,285923000,4.0,30~35,1.0,28.6,1천~5억
5463,21,europe,2020,DF,right,1.0,65,73,3.0,675000.0,2020,877263750,2.0,20~25,2.0,87.7,5억~10억
5464,27,africa,2019,ST,right,1.0,65,65,2.0,575000.0,2019,747298750,3.0,25~30,2.0,74.7,5억~10억
5465,22,europe,2020,DF,right,1.0,65,72,2.0,650000.0,2020,844772500,2.0,20~25,2.0,84.5,5억~10억
5466,26,europe,2020,DF,right,1.0,65,66,2.0,525000.0,2020,682316250,2.0,20~25,2.0,68.2,5억~10억
5467,34,europe,2019,GK,right,1.0,65,65,1.0,220000.0,2019,285923000,4.0,30~35,1.0,28.6,1천~5억
5468,22,europe,2021,DF,right,1.0,65,72,2.0,650000.0,2021,844772500,2.0,20~25,2.0,84.5,5억~10억
5469,23,europe,2022,MF,left,1.0,65,73,3.0,775000.0,2022,1007228750,2.0,20~25,3.0,100.7,10억~50억
5470,21,europe,2021,MF,right,1.0,65,73,2.0,700000.0,2021,909755000,2.0,20~25,2.0,91.0,5억~10억
5471,23,asia,2022,MF,right,1.0,65,72,3.0,750000.0,2022,974737500,2.0,20~25,2.0,97.5,5억~10억
5472,28,south america,2023,MF,left,1.0,65,65,2.0,550000.0,2023,714807500,3.0,25~30,2.0,71.5,5억~10억
5473,32,asia,2021,MF,right,1.0,65,65,2.0,300000.0,2021,389895000,4.0,30~35,1.0,39.0,1천~5억
5474,18,europe,2021,MF,right,1.0,65,78,3.0,950000.0,2021,1234667500,1.0,15~20,3.0,123.5,10억~50억
5475,28,south america,2023,GK,right,1.0,65,67,1.0,450000.0,2023,584842500,3.0,25~30,2.0,58.5,5억~10억
5476,24,south america,2021,ST,right,1.0,65,71,3.0,725000.0,2021,942246250,2.0,20~25,2.0,94.2,5억~10억
5477,30,europe,2021,DF,right,1.0,65,65,2.0,400000.0,2021,519860000,3.0,25~30,2.0,52.0,5억~10억
5478,23,europe,"Jun 30, 2019",ST,right,1.0,65,72,3.0,775000.0,2019,1007228750,2.0,20~25,3.0,100.7,10억~50억
5479,23,south america,2021,DF,right,1.0,65,72,3.0,650000.0,2021,844772500,2.0,20~25,2.0,84.5,5억~10억
5480,29,europe,2019,DF,left,1.0,65,65,2.0,400000.0,2019,519860000,3.0,25~30,2.0,52.0,5억~10억
5481,26,europe,2020,DF,right,1.0,65,68,2.0,550000.0,2020,714807500,2.0,20~25,2.0,71.5,5억~10억
5482,22,europe,2020,DF,left,1.0,65,73,3.0,675000.0,2020,877263750,2.0,20~25,2.0,87.7,5억~10억
5483,20,europe,2020,DF,right,1.0,65,76,2.0,825000.0,2020,1072211250,1.0,15~20,3.0,107.2,10억~50억
5484,26,europe,2019,MF,right,1.0,65,69,2.0,575000.0,2019,747298750,2.0,20~25,2.0,74.7,5억~10억
5485,22,europe,2020,MF,left,1.0,65,72,3.0,750000.0,2020,974737500,2.0,20~25,2.0,97.5,5억~10억
5486,21,south america,2021,MF,left,1.0,65,76,2.0,825000.0,2021,1072211250,2.0,20~25,3.0,107.2,10억~50억
5487,32,europe,2020,DF,right,1.0,65,65,2.0,300000.0,2020,389895000,4.0,30~35,1.0,39.0,1천~5억
5488,26,south america,2021,MF,right,1.0,65,65,2.0,475000.0,2021,617333750,2.0,20~25,2.0,61.7,5억~10억
5489,22,south america,2021,MF,left,1.0,65,75,3.0,850000.0,2021,1104702500,2.0,20~25,3.0,110.5,10억~50억
5490,27,europe,2019,MF,right,1.0,65,65,3.0,575000.0,2019,747298750,3.0,25~30,2.0,74.7,5억~10억
5491,25,africa,2020,DF,right,1.0,65,70,2.0,600000.0,2020,779790000,2.0,20~25,2.0,78.0,5억~10억
5492,23,europe,2019,DF,left,1.0,65,70,2.0,600000.0,2019,779790000,2.0,20~25,2.0,78.0,5억~10억
5493,20,south america,2019,ST,right,1.0,65,80,3.0,1200000.0,2019,1559580000,1.0,15~20,3.0,156.0,10억~50억
5494,31,europe,2019,MF,right,1.0,65,65,2.0,475000.0,2019,617333750,4.0,30~35,2.0,61.7,5억~10억
5495,33,south america,2019,ST,right,1.0,65,65,3.0,325000.0,2019,422386250,4.0,30~35,1.0,42.2,1천~5억
5496,20,south america,2018,ST,right,1.0,65,78,3.0,1100000.0,2018,1429615000,1.0,15~20,3.0,143.0,10억~50억
5497,35,europe,2019,MF,right,1.0,65,65,2.0,130000.0,2019,168954500,4.0,30~35,1.0,16.9,1천~5억
5498,28,europe,2020,MF,right,1.0,65,65,4.0,550000.0,2020,714807500,3.0,25~30,2.0,71.5,5억~10억
5499,26,south america,2023,MF,right,1.0,65,65,3.0,575000.0,2023,747298750,2.0,20~25,2.0,74.7,5억~10억
5500,27,south america,"Dec 31, 2018",DF,right,1.0,65,67,2.0,525000.0,2018,682316250,3.0,25~30,2.0,68.2,5억~10억
5501,19,south america,2020,ST,right,1.0,65,78,3.0,1000000.0,2020,1299650000,1.0,15~20,3.0,130.0,10억~50억
5502,20,south america,2020,DF,left,1.0,65,75,3.0,750000.0,2020,974737500,1.0,15~20,2.0,97.5,5억~10억
5503,23,south america,2019,DF,right,1.0,65,69,2.0,575000.0,2019,747298750,2.0,20~25,2.0,74.7,5억~10억
5504,25,europe,2019,DF,left,1.0,65,67,2.0,550000.0,2019,714807500,2.0,20~25,2.0,71.5,5억~10억
5505,35,south america,2019,GK,right,1.0,65,65,1.0,130000.0,2019,168954500,4.0,30~35,1.0,16.9,1천~5억
5506,22,europe,2021,GK,left,1.0,65,71,1.0,550000.0,2021,714807500,2.0,20~25,2.0,71.5,5억~10억
5507,25,asia,2019,MF,right,2.0,65,68,3.0,675000.0,2019,877263750,2.0,20~25,2.0,87.7,5억~10억
5508,27,europe,2019,DF,left,1.0,65,65,3.0,450000.0,2019,584842500,3.0,25~30,2.0,58.5,5억~10억
5509,27,europe,2021,MF,right,1.0,65,65,3.0,575000.0,2021,747298750,3.0,25~30,2.0,74.7,5억~10억
5510,20,europe,2019,DF,right,1.0,65,72,2.0,650000.0,2019,844772500,1.0,15~20,2.0,84.5,5억~10억
5511,21,europe,2020,MF,right,1.0,65,74,3.0,850000.0,2020,1104702500,2.0,20~25,3.0,110.5,10억~50억
5512,25,africa,2020,DF,left,1.0,65,67,3.0,550000.0,2020,714807500,2.0,20~25,2.0,71.5,5억~10억
5513,28,europe,2019,DF,right,1.0,65,65,2.0,450000.0,2019,584842500,3.0,25~30,2.0,58.5,5억~10억
5514,23,oceania,2022,DF,left,1.0,65,72,3.0,650000.0,2022,844772500,2.0,20~25,2.0,84.5,5억~10억
5515,25,europe,2019,MF,right,1.0,65,69,2.0,600000.0,2019,779790000,2.0,20~25,2.0,78.0,5억~10억
5516,24,europe,2021,MF,left,1.0,65,71,3.0,725000.0,2021,942246250,2.0,20~25,2.0,94.2,5억~10억
5517,23,south america,2019,MF,right,1.0,65,71,2.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5518,23,europe,2019,MF,right,1.0,65,71,3.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5519,33,europe,2019,GK,right,1.0,65,65,1.0,270000.0,2019,350905500,4.0,30~35,1.0,35.1,1천~5억
5520,38,south america,2023,MF,right,1.0,65,65,2.0,70000.0,2023,90975500,5.0,35~40,1.0,9.1,1천~5억
5521,23,europe,2019,DF,left,1.0,65,70,3.0,600000.0,2019,779790000,2.0,20~25,2.0,78.0,5억~10억
5522,20,africa,2020,MF,right,1.0,65,76,3.0,925000.0,2020,1202176250,1.0,15~20,3.0,120.2,10억~50억
5523,23,europe,2020,MF,right,1.0,65,73,2.0,775000.0,2020,1007228750,2.0,20~25,3.0,100.7,10억~50억
5524,22,africa,2020,DF,left,1.0,65,75,2.0,750000.0,2020,974737500,2.0,20~25,2.0,97.5,5억~10억
5525,30,africa,2019,DF,right,1.0,65,65,2.0,400000.0,2019,519860000,3.0,25~30,2.0,52.0,5억~10억
5526,30,south america,2021,DF,right,1.0,65,65,2.0,400000.0,2021,519860000,3.0,25~30,2.0,52.0,5억~10억
5527,22,europe,2019,MF,right,1.0,65,72,3.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5528,23,europe,2021,GK,right,1.0,65,70,1.0,525000.0,2021,682316250,2.0,20~25,2.0,68.2,5억~10억
5529,24,asia,"Jan 31, 2019",ST,right,1.0,65,69,2.0,725000.0,2019,942246250,2.0,20~25,2.0,94.2,5억~10억
5530,21,europe,2019,DF,right,1.0,65,75,2.0,775000.0,2019,1007228750,2.0,20~25,3.0,100.7,10억~50억
5531,22,south america,2019,DF,right,1.0,65,71,2.0,625000.0,2019,812281250,2.0,20~25,2.0,81.2,5억~10억
5532,29,europe,2020,MF,right,1.0,65,65,2.0,425000.0,2020,552351250,3.0,25~30,2.0,55.2,5억~10억
5533,24,europe,2021,GK,left,1.0,65,69,1.0,500000.0,2021,649825000,2.0,20~25,2.0,65.0,5억~10억
5534,23,europe,"Jun 30, 2019",MF,right,1.0,65,71,3.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5535,23,europe,2019,MF,left,1.0,65,71,4.0,750000.0,2019,974737500,2.0,20~25,2.0,97.5,5억~10억
5536,29,south america,2021,MF,right,1.0,65,65,2.0,425000.0,2021,552351250,3.0,25~30,2.0,55.2,5억~10억
5537,25,europe,2019,GK,right,1.0,65,70,1.0,525000.0,2019,682316250,2.0,20~25,2.0,68.2,5억~10억
5538,33,europe,2020,MF,right,2.0,65,65,3.0,325000.0,2020,422386250,4.0,30~35,1.0,42.2,1천~5억
5539,25,europe,2020,GK,right,1.0,65,68,1.0,475000.0,2020,617333750,2.0,20~25,2.0,61.7,5억~10억
5540,28,europe,2020,DF,right,1.0,65,65,2.0,425000.0,2020,552351250,3.0,25~30,2.0,55.2,5억~10억
5541,28,europe,2020,DF,right,1.0,65,65,3.0,425000.0,2020,552351250,3.0,25~30,2.0,55.2,5억~10억
5542,22,south america,2018,MF,right,1.0,65,72,2.0,650000.0,2018,844772500,2.0,20~25,2.0,84.5,5억~10억
5543,23,africa,2020,MF,right,1.0,65,72,3.0,750000.0,2020,974737500,2.0,20~25,2.0,97.5,5억~10억
5544,30,asia,2019,DF,right,1.0,65,65,3.0,400000.0,2019,519860000,3.0,25~30,2.0,52.0,5억~10억
5545,22,europe,2020,MF,right,1.0,65,70,3.0,725000.0,2020,942246250,2.0,20~25,2.0,94.2,5억~10억
5546,26,south america,2020,MF,left,1.0,65,66,2.0,625000.0,2020,812281250,2.0,20~25,2.0,81.2,5억~10억
5547,24,south america,2023,MF,left,1.0,65,68,3.0,675000.0,2023,877263750,2.0,20~25,2.0,87.7,5억~10억
5548,25,europe,2020,MF,right,1.0,65,68,3.0,675000.0,2020,877263750,2.0,20~25,2.0,87.7,5억~10억
5549,24,south america,2019,ST,left,1.0,65,68,2.0,675000.0,2019,877263750,2.0,20~25,2.0,87.7,5억~10억
5550,32,europe,2019,ST,right,1.0,65,65,3.0,425000.0,2019,552351250,4.0,30~35,2.0,55.2,5억~10억
5551,24,south america,2021,GK,right,1.0,65,70,1.0,525000.0,2021,682316250,2.0,20~25,2.0,68.2,5억~10억
5552,30,africa,2018,DF,right,1.0,65,65,2.0,400000.0,2018,519860000,3.0,25~30,2.0,52.0,5억~10억
5553,29,europe,2019,GK,right,1.0,65,65,1.0,375000.0,2019,487368750,3.0,25~30,1.0,48.7,1천~5억
5554,29,south america,2020,GK,right,1.0,65,67,1.0,450000.0,2020,584842500,3.0,25~30,2.0,58.5,5억~10억
5555,19,europe,2019,GK,right,1.0,65,80,1.0,950000.0,2019,1234667500,1.0,15~20,3.0,123.5,10억~50억
5556,26,europe,2020,MF,left,1.0,65,66,3.0,625000.0,2020,812281250,2.0,20~25,2.0,81.2,5억~10억
5557,21,europe,2021,MF,right,1.0,65,74,3.0,850000.0,2021,1104702500,2.0,20~25,3.0,110.5,10억~50억
5558,30,europe,2018,DF,right,1.0,65,65,2.0,400000.0,2018,519860000,3.0,25~30,2.0,52.0,5억~10억
5559,26,europe,2020,ST,right,1.0,65,66,2.0,650000.0,2020,844772500,2.0,20~25,2.0,84.5,5억~10억
5560,25,asia,2019,DF,right,1.0,65,67,2.0,550000.0,2019,714807500,2.0,20~25,2.0,71.5,5억~10억
5561,23,europe,2021,MF,right,1.0,65,70,3.0,625000.0,2021,812281250,2.0,20~25,2.0,81.2,5억~10억
